Index,DT,Energy,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,BankHols,RetailHols,WkBeforeXMas,WkAfterXMas,Trend2010,CD60Cap5,CD65Cap5,CD70Cap5,CD75Cap5,CD80,LagCD,LagCDCold,SpringCD,FallCD,SatCD,SunCD,HD60Cap5,HD55Cap5,HD50Cap5,HD45Cap10,HD35,LagHD,LagHDHot,SpringHD,FallHD,SatHD,SunHD,WindCold,WindHot,AvgClouds,CloudsCold,CloudsHot
644,10/7/18,276.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,5.00,5.00,4.74,0.00,0.00,7.04,0.00,0.00,14.74,0.00,9.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.22,2.52,0.00,11.95
645,10/8/18,294.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,5.00,5.00,4.33,0.00,0.00,9.17,0.00,0.00,14.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.90,4.35,0.00,18.83
646,10/9/18,293.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,5.00,5.00,3.98,0.00,0.00,9.41,0.00,0.00,13.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.49,4.29,0.00,17.08
647,10/10/18,292.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.78,5.00,5.00,4.24,0.00,0.00,9.05,0.00,0.00,14.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.83,4.20,0.00,17.82
648,10/11/18,292.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.78,5.00,5.00,4.31,0.00,0.00,9.19,0.00,0.00,14.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.21,5.27,0.00,22.72
649,10/12/18,215.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.78,0.81,0.00,0.00,0.00,0.00,9.30,9.30,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00
650,10/13/18,204.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.78,0.00,0.00,0.00,0.00,0.00,1.86,1.86,0.00,0.00,0.00,0.00,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.97,0.00,0.00
651,10/14/18,209.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.92,0.00,5.11,5.11,0.00
652,10/15/18,238.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.79,5.00,1.53,0.00,0.00,0.00,0.00,0.00,0.00,6.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,4.34,0.00,0.00
653,10/16/18,229.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.79,1.79,0.00,0.00,0.00,0.00,1.22,1.22,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,4.99,0.00,0.00
654,10/17/18,225.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.79,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,0.00
655,10/18/18,224.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,19.26,0.00,1.30,4.38,0.00
656,10/19/18,230.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.03,0.00,0.00,0.00,2.71,0.00,0.00,4.03,0.00,0.00,19.59,0.00,1.19,4.82,0.00
657,10/20/18,214.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00
658,10/21/18,220.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,1.19,0.00,0.00,0.81,0.00,0.00,6.19,0.00,6.19,65.21,0.00,2.44,15.08,0.00
659,10/22/18,249.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,4.74,0.00,0.00,4.96,0.00,0.00,9.74,0.00,0.00,45.54,0.00,1.87,18.22,0.00
660,10/23/18,236.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.93,0.00,0.00,0.00,9.03,0.00,0.00,0.93,0.00,0.00,6.18,0.00,1.24,1.15,0.00
661,10/24/18,235.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.23,0.00,0.00,2.69,0.00,0.00,5.23,0.00,0.00,39.58,0.00,1.49,7.80,0.00
662,10/25/18,250.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,0.85,0.00,4.37,0.00,0.00,10.85,0.00,0.00,38.74,0.00,1.80,19.50,0.00
663,10/26/18,257.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,4.38,0.00,0.00,9.73,0.00,0.00,9.38,0.00,0.00,44.76,0.00,5.25,49.26,0.00
664,10/27/18,229.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.08,0.00,0.00,0.00,9.68,0.00,0.00,2.08,2.08,0.00,15.99,0.00,6.54,13.57,0.00
665,10/28/18,222.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.90,0.00,0.00,0.00,3.54,0.00,0.00,1.90,0.00,1.90,14.77,0.00,4.07,7.71,0.00
666,10/29/18,235.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.90,0.00,0.00,0.00,1.93,0.00,0.00,1.90,0.00,0.00,14.88,0.00,3.30,6.25,0.00
667,10/30/18,243.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.47,0.00,0.00,1.90,0.00,0.00,5.47,0.00,0.00,18.51,0.00,1.39,7.60,0.00
668,10/31/18,236.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00
669,11/1/18,231.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,1.09,0.00,0.00,0.00,0.00,0.00,0.00,3.19,0.00,0.00
670,11/2/18,237.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.84,5.00,2.03,0.00,0.00,0.00,0.00,0.00,0.00,7.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.85,0.00,0.00
671,11/3/18,215.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.84,0.00,0.00,0.00,0.00,0.00,1.62,1.62,0.00,0.00,0.00,0.00,5.00,2.11,0.00,0.00,0.00,0.00,0.00,0.00,1.90,2.11,0.00,15.48,0.00,1.69,3.58,0.00
672,11/4/18,226.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.00,0.00,0.00,5.00,5.00,0.56,0.00,0.00,1.69,0.00,0.00,4.81,0.00,5.56,28.94,0.00,2.33,12.96,0.00
673,11/5/18,238.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,0.00,0.00,0.00,0.00,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.31,0.00,0.00
674,11/6/18,238.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0.00,0.00
675,11/7/18,231.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.59,0.00,0.00
676,11/8/18,233.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,1.65,0.00,3.51,0.78,0.00
677,11/9/18,246.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.14,0.00,0.00,0.18,0.00,0.00,3.60,0.00,0.00,29.94,0.00,6.54,33.59,0.00
678,11/10/18,242.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,1.17,0.00,4.16,0.00,0.00,7.44,11.17,0.00,91.43,0.00,1.69,18.82,0.00
679,11/11/18,270.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,8.88,0.00,9.96,0.00,0.00,11.96,0.00,18.88,68.84,0.00,0.10,1.92,0.00
680,11/12/18,281.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.91,0.00,17.34,0.00,0.00,8.35,0.00,0.00,38.73,0.00,4.78,66.46,0.00
681,11/13/18,261.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,1.98,0.00,0.00,14.90,0.00,0.00,3.95,0.00,0.00,43.86,0.00,5.50,38.39,0.00
682,11/14/18,277.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.26,0.00,8.37,0.00,0.00,7.07,0.00,0.00,104.64,0.00,2.25,29.91,0.00
683,11/15/18,299.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,5.10,0.00,12.01,0.00,0.00,7.55,0.00,0.00,164.57,0.00,6.93,104.61,0.00
684,11/16/18,275.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.42,0.00,14.74,0.00,0.00,6.26,0.00,0.00,106.96,0.00,1.20,16.15,0.00
685,11/17/18,267.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,4.30,0.00,13.75,0.00,0.00,6.20,14.30,0.00,39.52,0.00,1.58,22.64,0.00
686,11/18/18,266.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.77,0.00,14.12,0.00,0.00,5.51,0.00,13.77,33.57,0.00,2.87,39.46,0.00
687,11/19/18,265.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,3.06,0.00,0.00,13.88,0.00,0.00,2.95,0.00,0.00,30.71,0.00,3.90,31.40,0.00
688,11/20/18,254.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,1.19,0.00,0.00,9.20,0.00,0.00,2.06,0.00,0.00,43.44,0.00,4.56,28.24,0.00
689,11/21/18,279.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,4.34,0.00,6.56,0.00,0.00,4.30,0.00,0.00,80.27,0.00,0.54,7.77,0.00
690,11/22/18,285.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,9.23,0.00,12.71,0.00,0.00,5.13,0.00,19.23,159.31,0.00,3.75,72.20,0.00
691,11/23/18,307.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,2.19,18.25,0.00,0.00,5.18,22.19,0.00,132.86,0.00,6.92,153.61,0.00
692,11/24/18,280.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.68,0.00,21.60,0.00,0.00,2.74,13.68,0.00,79.42,0.00,7.34,100.39,0.00
693,11/25/18,252.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,3.92,0.00,0.00,15.38,0.00,0.00,1.49,0.00,8.92,36.22,0.00,1.51,13.46,0.00
694,11/26/18,262.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.72,0.00,0.00,9.87,0.00,0.00,0.76,0.00,0.00,51.18,0.00,6.20,35.47,0.00
695,11/27/18,291.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,6.26,0.00,6.36,0.00,0.00,1.63,0.00,0.00,148.30,0.00,2.36,38.33,0.00
696,11/28/18,317.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,2.03,14.16,0.00,0.00,1.47,0.00,0.00,218.14,0.00,1.01,22.23,0.00
697,11/29/18,315.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,0.99,20.88,0.00,0.00,0.70,0.00,0.00,82.22,0.00,2.28,47.91,0.00
698,11/30/18,283.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,0.79,0.00,21.20,0.00,0.00,0.00,0.00,0.00,43.32,0.00,6.84,73.84,0.00
699,12/1/18,268.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,1.63,0.00,12.83,0.00,0.00,0.00,11.63,0.00,47.95,0.00,7.71,89.61,0.00
700,12/2/18,243.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.38,0.00,0.00,0.00,11.46,0.00,0.00,0.00,0.00,0.38,2.26,0.00,6.58,2.47,0.00
701,12/3/18,243.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.26,0.00,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,1.88,0.00,1.68,0.44,0.00
702,12/4/18,282.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,3.93,0.00,0.29,0.00,0.00,0.00,0.00,0.00,85.03,0.00,6.06,84.36,0.00
703,12/5/18,312.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,0.07,11.20,0.00,0.00,0.00,0.00,0.00,74.56,0.00,6.90,138.44,0.00
704,12/6/18,319.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,0.82,18.84,0.00,0.00,0.00,0.00,0.00,89.06,0.00,2.29,47.71,0.00
705,12/7/18,304.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,8.05,0.00,20.67,0.00,0.00,0.00,0.00,0.00,81.85,0.00,2.43,43.87,0.00
706,12/8/18,314.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,1.94,18.60,0.00,0.00,0.00,21.94,0.00,92.96,0.00,2.45,53.85,0.00
707,12/9/18,329.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,3.10,21.17,0.00,0.00,0.00,0.00,23.10,244.84,0.00,8.00,184.83,0.00
708,12/10/18,337.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,10.00,3.79,22.87,0.00,0.00,0.00,0.00,0.00,188.35,0.00,4.17,99.13,0.00
